"","AI2_1_D","AI2_1_M","AI2_2_D","AI2_2_M","AI2_3_D","AI2_3_M","AI2_7_D","AI2_7_M","AI2_9_D","AI2_9_M","AI2_12_D","AI2_12_M","AI4_1_D","AI4_1_M","AI4_5_D","AI4_5_M","AI4_6_D","AI4_6_M","AI4_7_D","AI4_7_M","AI4_8_D","AI4_8_M","AI4_9_D","AI4_9_M","AI4_10_D","AI4_10_M","AI6_2_D","AI6_2_M","AI6_4_D","AI6_4_M","AI6_5_D","AI6_5_M","AI6_6_D","AI6_6_M","AI6_10_D","AI6_10_M","AI6_11_D","AI6_11_M","AI6_12_D","AI6_12_M","AI7_1_D","AI7_1_M","AI7_2_D","AI7_2_M","AI7_3_D","AI7_3_M","AI7_4_D","AI7_4_M","AI7_5_D","AI7_5_M","AI7_10_D","AI7_10_M","AI7_11_D","AI7_11_M"
"ASV_1291",0,0,0,0,0,0,0,0,0,0,0,0,0.00277008310249307,0,0,8.07884957182097e-05,0.00145182241919462,0,0.00186280340691033,0,0.00125569392244142,0,0.00139060568603214,0.000817150547971544,0.00122077028885832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980616897175314,0.000946693853772211,0.000538641948986119,0.00207860922146636,0.00648630860626635,0.000894519256340207,0.000772558714462299,0,0.0015990371389271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_554",0,0,0.000903807113657221,0.0018159032200312,0.00160105211996455,0,0,0,0,0.0021945866861741,0.00298507462686567,0,0,0,0,0,0.000267440971956904,0,0.000437646583551221,0,0,0,0,0,0,0,0,0,0.000614817091915155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001044947036931,0,0,0.000154853895349738,0.00103691673433694,0,0,0,0.000109323832098471,0
"ASV_583",0.00130407665702784,0,0.00147390083150254,0.00079285915240799,0.00220144666495125,0.00191625946153109,0.000536824877250409,0,0.00215484069570571,0.00241967250014068,0,0,0,0,0,0,0,0,0.000157103901787618,0,0,0,0,0,0,0,0,0,0.000652078733849407,0,0,0,0.000775858075871972,0.00116893812597965,0,0,0.000737586750259832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1234",0,0,0.000458855919241358,0,0,0,0,0,0.00172387255656457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163019683462352,0.000464489758000836,0,0,0.00094955764509704,0,0,0,0.00191102021658229,0.00142033859566062,0,0,0,0,0,0,7.87288863441168e-05,0,0,0,0,0,0,0,0,0
"ASV_663",0.000226795940352668,0,0.00205789927417336,0.00514079643980664,0.00294479229207765,0.00427964613075277,0.00424222585924714,0.0103092783505155,0.00344774511312914,0.00557087389567272,0.00398009950248756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4423",0,0,0,0,0,0,0.000183306055646481,0,0.00160073880252424,0.0012942434303078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128552664673169,0.000209020391100376,0,0,0.00192227523275742,0.00108923779920831,0,0,0.00124048680725517,0.000391817543630516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1587",0,0,0.000528379543368837,0.00125322898283844,0.000400263029991137,0.00108588036153429,0.000995090016366612,0,0.00166230567954441,0.000562714534916437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1556",0,0,0,0,0,0,0,0,0,0.0012942434303078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167677388704133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862139748747845,0,0.0005030321661124,0,0,0,0.000162119597943397,0.000398501633856699,0,0,0.00194454688704865,0.000375491812645911,0.00156317846287451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_545",0.000283494925440835,0,0.00442170249450763,0.00849126576127267,0.00923463990622409,0.00344926703075596,0.00168903436988543,0,0.00289364321994767,0.00174441505824095,0.00497512437810945,0.000210475675025558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1677",0,0,0,0,0,0,0,0,0,0,0,0.000330747489325876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123162821249692,0,0.000763863659652163,0.000325142830600585,0,0.000172316175565566,0.000196859511788411,0,0,0,0.00185234854326617,0.00094689239710708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735139676538542,0,0,0,0.00443098737168599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_262",0,0,0.00589560332601018,0.00281337118596384,0.0112931354890357,0.0191625946153109,0.00563011456628478,0,0.0130521779282746,0.00782173203533847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1383",0,0,0,0,0,0,0.000379705400981997,0,0,0,0,0.000511155210776355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172427949749569,0,9.31541048356296e-05,0,0.0049399699849925,0.000960047263865298,0,0,0,0,3.3526670466356e-05,0,0,0,5.65761717329281e-05,9.31125789274595e-05,0,0,0.000636988262238763,0.000732136571629708,0,0.000201310063954659,0.000199887563245674,0.000645369474023879,0,0,0,0
"ASV_208",0,0,0,0,0.000285902164279384,0.000415189549998403,0.000222585924713584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390015600624025,0,0.0218632684049223,0.000975428491801756,0.00106303151575788,0,0.0202996896567697,0.00903270370075184,0,0,0.0113571596204781,0.00450590175175093,0.00382110290924881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1615",0,0,0.000166856697905948,0,0,0.000159688288460924,0,0,0.000184700631060489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978118100774111,0.000116122439500209,0,0,0.0021307147158275,0.000504768736218485,0,0,8.381667616589e-05,8.16286549230242e-05,0.000347372991749891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_459",0.00107728071667517,0,0.00702188603687533,0.00828665694774802,0.00657574977842582,0.0035770176615247,0.00425531914893617,0,0.00541788517777436,0.00208204377919082,0.0149253731343284,0.00090203860725239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_229",0,0,0,0,0,0,0,0,0,0.00286984412807383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134247475162164,0,0.0179787422332765,0.00220632635050397,0.00225112556278139,0.000344632351131133,0.0061952846356941,0.0034802476023485,0,0,0.0137207898883562,0.00661192104876496,0.00651324359531046,0.000159555796662093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322202694786175,0.00138362947859015,0.000965066825266796,0.00359032501889645,0.00235550859933838,0.000628581099049876,0,0,0.000928473177441541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1646",0,0,0.00136266303289858,0.0013043811862196,0,0,0.000680851063829787,0,0.00366322918269971,0.00450171627933149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276355671022134,0,0,0,0.000320418449174706,0,0,0,0,0,0,0,0,0,0,0.00108313024641213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_522",0,0.00195066700226529,0.00984454517645096,0.0066242103378603,0.00102924779140578,0,0,0,0.0061874711405264,0.0411344325023915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_433",0.00238135737370301,0.000176189277623962,0.0231096526599739,0.0016880227115783,0.00480315635989364,0.00325764108460286,0.000261865793780687,0,0.00354009542865938,0.00748410331438861,0.00398009950248756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8671673316123e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_765",0,0,0.00393503712561528,0.00171359881326888,0.00202990536638362,0.00134138162307176,0.00119148936170213,0,0.00591042019393566,0,0,0.00129292200372843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143637853062965,0,0,0,0,0,0.00171939477303989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_306",0.00243805635879118,0.000138434432418827,0.0100670207736589,0.0106140822015908,0.0100351659662064,0.0129347513653349,0.00940098199672668,0.00708762886597938,0.00387871325227028,0.000900343255866299,0,0.00360815442900956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1017",0.000283494925440835,0,0.00123752050946912,0.00383641525358705,0.00177259341853218,0.00166075819999361,0.00164975450081833,0,0.00187778974911498,0.00208204377919082,0,0.000601359071501594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426424876280677,0,0.00048495765280496,0.000676933491284481,0,0,0.00116918844566713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408734000215123,0,0,0,0
"ASV_677",0.000566989850881669,0,0.00386551350148781,0.0013043811862196,0.00285902164279384,0.00108588036153429,0.00103436988543372,0,0.00840387871325227,0.00371391593044848,0.00497512437810945,0.000541223164351434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_970",0,0,0,0,0,0,0,0,0,0,0,0,0.00896979290331091,0,0,0.000549361770883826,0.00178293981304603,0.00134721817652199,0.00357972461930358,0.00359032501889645,0.000926615515180906,0,0,0.000336473755047106,0.006292984869326,0.00184753795485581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1517",0,0,0.00205789927417336,0.00227627305046165,0.000457443462847014,0.000223563603845294,0,0,0.00283207634292751,0.00343255866299027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1063",0,0,0.00114018743569065,0.000664978643955088,0.000400263029991137,0.00099006738845773,0.00030114566284779,0,0.0120055410189318,0.0106915761634123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418753592248953,0,0.00110853384754399,0,0.00168834417208604,0,0.000243179396915096,0,0,0,0.00188587521373252,0.000440794736584331,0,0,0.000113152343465856,0,0,0,9.30432293157744e-05,0,0,0,0,0,0,0,0,0
"ASV_613",0.00136077564211601,0,0.00572874662810423,0.00445024169416098,0.00869142579409326,0.00367283063460126,0.00133551554828151,0.00515463917525773,0.00477143296906264,0.0018006865117326,0,9.0203860725239e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_251",0.00221126041843851,7.55096904102693e-05,0.00431046469590367,0.00422005677894575,0.018097606998885,0.0141803200153301,0.0012962356792144,0,0.00197014006464522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403357273938276,0,0,0,0.00282551299272778,0,0,0,0.000595098400777819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1516",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324939073923639,0,0,0.000764117062734011,0.00123798427031751,0.00219945462502665,0,0.000407018030032735,0,0,0,0.00567400275103164,0.000722949634508796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_824",0,0,0.00706360021135182,0.00501291593135374,0.00669011064413758,0.00284245153460445,0.00302454991816694,0,0.0058488533169155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_148",0.000680387821058003,0,0.00410189382352123,0.00473157881275736,0.00780512908482717,0.00938967136150235,0.00750245499181669,0,0.00258580883484685,0.0066963029655056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188439116512029,0,0.0216490139638003,0.000952204003901714,0.0108804402201101,0.00160007877310883,0.0184584742229839,0.0127786190590048,0,0,0.0137710798940557,0.00427734151796647,0.00894485453755971,0,0,0,0,0,0,0,0.000210952662222597,0,0,0,0,0,0,0
"ASV_154",0.00272155128423201,0.000264283916435943,0.0221363219221892,0.0251413079618405,0.0239586013666123,0.0466289802305899,0.00972831423895254,0.0231958762886598,0.0270586424503617,0.0151370209892522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_227",0,0,0,0,0,0,0,0,0.000123133754040326,0,0,0,0,0,0,0,0,0,0,0,6.92796646864229e-05,0,0.00278121137206428,0.00120169198231109,0.00257909215955983,0,0,0,0.00236611426282499,0.0205072228157369,0,0.000196932772074933,0.000555838621520219,0.000212534204723573,0.0028729899046327,0,5.8671673316123e-05,0.000146931578861444,0.000955275727312201,0.000414845071321441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110846539124723,0,0.00066139414433297,0.000836081564401505,0,0,0,0,0,0,0.000352030039896738,0.000195908771815258,0.000955275727312201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_650",0,0,0.00147390083150254,0.00265991457582035,0.00205849558281156,0.00364089297690907,0.00197708674304419,0.0038659793814433,0.00286285978143759,0.00157560069776602,0,0.000180407721450478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1571714858288e-05,0,0,0,0,0,0,0,0,0
"ASV_738",0.000510290865793502,0,0.003225896159515,0.00327374101639428,0.00257311947851445,0.00102200504614992,0.00226513911620295,0,0.00572571956287517,0.00320747284902369,0,0.00090203860725239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821085474997947,0,0.000195623620154822,0,0,0,0.000196859511788411,0,0,0,0.000360411707513327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16",0.00623688835969836,0.0305940095645608,0,0.000127880508452902,0,0.00501421225767302,9.16530278232406e-05,0,0,0.0197512801755669,0.00597014925373134,0.07736484454868,0.00817834058831289,0.490251827782291,0.000474023511566174,0.068637905962191,0.000305646825093604,0.142513836294786,0.00824795484384994,0.304799697656841,0.123551622010149,0.56947029954307,0.0304388133498146,0.113055181695828,0.00985213204951857,0.461322194553779,0.0355530010674111,0.142617097248477,0.0107313528770645,0.149310232709369,0.0519634817408704,0.409053984196145,0.00944925656584372,0.123801174251481,0.324368540760544,0.512246621621622,0.00124048680725517,0.00868528888380977,0.0196265740338689,0.120177426045888,0.000686996371042699,0.0105449995635348,0.0294642267292066,0.372265676786425,0.032815631262525,0.0165575501583949,0,0.00541988633724081,0.000712099444062715,0.0431752178121975,0.000461316289145027,0.0610287707061901,0.000243493989673867,0.000430718368392256
"ASV_161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385910173249035,0.00761394664986347,0.0015090964983372,0.00174183659250314,0.0274512256128064,0.040691234029983,0.000787438047153643,0.000876703594484737,0,0,0.00113152512823951,0.00143666432664523,0.00217108119843682,0.0017232026039506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_37",0,0,0.00412970327317222,0.0833269393079107,0,0,5.23731587561375e-05,0.0038659793814433,0,0.00832817511676327,0.00398009950248756,0.0545131998316195,0.00158290462999604,0.0393988627132413,0.0128934395145999,0.0578284052350945,0.00245790988512773,0.181983687736673,0,0,0.000588877149834595,0.00016923337282112,0.0188504326328801,0.533022495673909,0.10476272352132,0.0492409028837658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42469307426835e-05,0.00196700322984258,0.00888551232080333,0.445401917892969,0.00102347552247352,0.0101795142555438,0.000210952662222597,0.00119237499419298,0.00178649509650821,0.00010756157900398,0.000474687775786912,0.0114256871472491,0.000457172388775424,0.00221179702687915
"ASV_203",0,0,0.000236380322033427,0,0,0,0,0,0,0,0,0,0.0180714945257882,0.00243704305442729,0,0.000452415576021974,0.00781946460864471,0.000691814739295077,0.0190095721163018,0.00529100529100529,0.0174324956267212,0.00261102918066871,0.0843634116192831,0.014516439146318,0.0189993122420908,0.00120491605751466,0.00102635684374743,0,0.000344670187891829,0,0,0,0.000463198851266849,0,0,0,0.000385556710363094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584594222833563,0,0,0,0.000102469515319193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138849126825079,0,0,0,0,0,0,0,0,0
"ASV_973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402859291012535,0,0.00018185911980186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1764",0.000340193910529002,0,0.00168247170388498,0.00161129440650656,0.000714755410698459,0.000479064865382773,0,0,0.00166230567954441,0.00123797197681616,0.00696517412935323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3877",0,0,0,0,0,0,0,0,0,0.000731528895391368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266852779374333,0,6.52078733849407e-05,0,0,0,0,0,0,0,0.000142488349482013,0,0,0,0,0,0,0,0.000229029487546522,0,0,0,0,0,0,0,0,0
"ASV_43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339311682016481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250551617674396,0,0,0,0.00461637560835958,0.00398451249560014,0.000632857986667792,0.000340678569769423,0.000312324317571366,0,0,0.000367090350112421,0.000765266824689297,0.000477282516326554
"ASV_1127",0,0,0.00866264356628382,0,0,0,0,0,0.00147760504848392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_576",0,0,0.000111237798603966,0.000306913220286964,0,0,0,0,0,0.00202577232569917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418753592248953,0,0.00119237254189606,0,0,0.000369248947640499,0.000393719023576822,0.00204564172046439,0.000678344838593831,0,0.00119019680155564,0.000391817543630516,0.00173686495874946,0,0,0,0,0,0.000973375322072717,0,0,0,0.000374789181085639,0,0.000200572299628273,0,0,0
"ASV_269",0,0,0.000111237798603966,0,0,0,0,0,0.0149299676773896,0.0105227618029374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149009805806576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1199",0,0,0.000278094496509914,0.000613826440573928,0.000285902164279384,0,0.000327332242225859,0,0.000246267508080653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242220215124394,0,0.00140662698301801,0.000162571415300293,0.00106303151575788,0,0.000196859511788411,0.000371934858266252,0,0,0.000745968417876421,0.000522423391507355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_758",0,0,0,0,0.000371672813563199,0,0,0,0,0.00135051488379945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113152343465856,4.07367532807635e-05,0,0,0.00702118522759805,0.00011263639563534,0,0.000139368505814764,0.000737085389468424,0.000172098526406368,0,0,0.000109323832098471,0
"ASV_1380",0,0,0.0013070441335966,0.00189263152510294,0.000600394544986706,0.00121363099230302,0.00104746317512275,0.014819587628866,0.00110820378636294,0.00264475831410725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111784925802756,0,0.0169459729864932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46307965745678e-05,0.000331117393851405,0.000436935624817943,0.00164959096876999,0,0.000770736269636455,0,0,0,0.00366231086657497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134141910963307,0,0,0.0002215493685843,0.00107693732919542,0.000664169389761165,0,0,0.000301740034197204,0,0,0.000382933911989023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1580",0,0,0,0,0,0,0,0,0,0,0,0,0.00725497955414853,0,0,0,0.000636764218945009,0,0.00149248706698237,0,0.000969915305609921,0.000145057176703817,0.00200865265760198,0.000240338396462219,0.00269944979367263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_536",0.00073708680614617,0.000377548452051347,0.00297561111265608,0.00544770966009361,0.00225862709780713,0.00159688288460924,0.000432078559738134,0,0.00477143296906264,0.0490124359912217,0.00199004975124378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019076902359925,0,0,0,0,0,0,0,0.00172427949749569,0,0.00678161883203383,0,0,0,0.00532678678956876,0.00220504237400707,0,0,0.00177691353471687,0.000587726315445774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6114",0,0,0,0,0,0,0,0,0,0,0,0,0.00277008310249307,0,0,0,0,0,0,0,0,0,0,0,0.000756533700137552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1462",0.000793785791234337,0,0.00399065602491727,0.00079285915240799,0.000714755410698459,0.00099006738845773,0,0,0.00224719101123596,0.00168814360474931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1149",0.000510290865793502,0,0.00266970716649518,0.00173917491495946,0.0013437401721131,0.00121363099230302,0.000523731587561375,0.00322164948453608,0.00138525473295367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_218",0.00226795940352668,0,0.0115687310548124,0.00969334254072994,0.0182119678645967,0.0180447765960844,0.00239607201309329,0,0.0103432353393874,0.0106915761634123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386487260234755,0,0.000548476921778753,0,0.000562183771628459,0,0,0,0,0
"ASV_1377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448868290821766,0,0,0,0.00123609394313968,0,0.000240715268225585,0,0,0,0.00101537974270836,0,0,0,0.000787438047153643,0.000743869716532504,0,0,0.00211218023938043,0.000669354970368798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_780",0.000340193910529002,0.000188774226025673,0.000403237019939375,0.000485945932121026,5.71804328558767e-05,0.000159688288460924,6.54664484451719e-05,0,0.000184700631060489,0.00213831523268246,0,0,0,0,0.00123246113007205,0.000549361770883826,0.000318382109472504,0.00120157296824934,0.000908958288914075,0.00699168556311413,8.65995808580286e-05,0,0,0.000336473755047106,0.00199449793672627,0.0020081934291911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547617228292708,0.00116516166618118,0.00217701121048556,0,0.00191385073696243,0,0,0.000624879830801769,0.00104883081155433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157457772688234,0,0,0,0,0,0,0,0,0
