"","GH2_1_D","GH2_1_M","GH2_2_D","GH2_2_M","GH2_3_D","GH2_3_M","GH2_10_D","GH2_10_M","GH2_11_D","GH2_11_M","GH3_2_D","GH3_2_M","GH3_3_D","GH3_3_M","GH3_6_D","GH3_6_M","GH3_7_D","GH3_7_M","GH3_9_D","GH3_9_M","GH3_10_D","GH3_10_M","GH4_2_D","GH4_2_M","GH4_3_D","GH4_3_M","GH4_4_D","GH4_4_M","GH4_5_D","GH4_5_M","GH4_6_D","GH4_6_M","GH4_7_D","GH4_7_M","GH4_10_D","GH4_10_M","GH4_11_D","GH4_11_M","GH4_12_D","GH4_12_M","GH5_2_D","GH5_2_M","GH5_3_D","GH5_3_M","GH5_4_D","GH5_4_M","GH5_6_D","GH5_6_M","GH5_7_D","GH5_7_M","GH5_10_D","GH5_10_M"
"ASV_1437",0,0,0,0,0,0,0.000254342224155818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000864345738295318,0,0.000285015319573427,0.00381125226860254,0.000228127795018123,0,0.000149828446428839,0,0,0,6.29372322141802e-05,0,0.00035427570671319,0,0,0,0.000195780492081117,0.000487206762429863,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223835450695705,1.44843044455951e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_259",0,0,0,0,0,0,0.00049529801546133,0,0,0,0,0,0.006006628003314,0.00966999232540292,0.00106779952924967,0,0,5.30771476340861e-05,0,0,0,0,0,0,0,0,0.000582993253935204,0,0.000194776980357491,0,0,0,0,0,0.00107619601473252,0,0,0,0.000733446321080007,0.000511567100551356,0,0,0,0,0,0,0,0,9.35039170010448e-05,0.000106790543697356,0,9.5444133367269e-06
"ASV_495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249699879951981,0,0.00247013276963637,0,0.00152447304289889,0,0.000359588271429214,0,0,0.000980691278385564,0.000382464718840018,0,0.00299463238882093,0,0.00280794175384539,0.00031031637667297,0.00133539828180702,0.00159966220331138,0,0,0.000274838532362237,0,0,0,0,0,0.000211400160176275,0.000774231441805828,0.000316403248406684,0
"ASV_1868",0,0,0,0,0,0,0,0,0,0,0,0,0.003003314001657,0,0.000298524599575177,0.00132843635227006,0,0.000530771476340861,0,0,0.00052459641843718,0,0,0,0,0,0.000115874435564761,0,0,0,0,0,0,0,0,0,0,0,0,8.52611834252259e-05,0,0,7.79947186433376e-05,0,0,0,0,0,0,0,0,0
"ASV_829",0,0,0,0,0,0,0,0,0,0,0,0,0.00165700082850041,0.00276285495011512,0.0011022446753545,0.000273501601937954,0,0.00610387197791991,0,0,0.000516647987854798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193366056819872,0,0.000709380536232261,0,0.000281691508943705,0,0.000330603102710119,0,0.000455323421918131,0.000600696808297625,0.00096427656657275,0
"ASV_2281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274685485119538,0,0,0,0,0,0.000127004498633031,0,0,0,0,0,0.00738757499132332,0,0,0,0,0,0,0,0,0,0,0
"ASV_1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165129505242862,0,0,0,7.31769785225568e-05,0.00329715803665585,0,9.5444133367269e-05
"ASV_1607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558155000831295,0,0.000325896850025891,0,0,0,0,0,0.00023722495219191,0,0.00046791131075327,0,0.00154064060830455,0,0.000116883875869324,0.000381645297236726,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2161",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613967766692249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404536805357865,0,0.00108932461873638,0.00135117465022011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3662",0,0,0,0,0,0,0,0,0,0,0,0,0.00124275062137531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62615507827904e-05,0,0,0
"ASV_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859543817527011,0.0885856790689675,0.018680379070375,0.0215970961887477,0.0224905037278979,0.609736029243158,0.000429508213096005,0.0148183429917176,0.00525438933743432,0.560192651353354,0.00107961559875094,0.142674670290949,0.0474462069103816,0.00242377854318153,0.0125487662450613,0.883704374365677,0.00134124247560049,0.0987243302937045,0,0,0,0,0,0,0,7.36794795281566e-05,0,0,0,6.3629422244846e-06
"ASV_30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555102040816327,0.00870263142808003,0.0406621855924756,0.0485783424077435,0.0705023518889343,0.0229305205228159,0.0762826563584695,0.00385012304516948,0.00237088299372036,0,0.0323642613347535,0.0624559548978154,0.0589300873657262,0.0803673938002296,0.0650050940536242,0.0052133151281059,0.015896207118228,0.0468733506021064,0,0,0,0,0,0,0,0,0,0.000440510992751592,0,0.000302239755663019
"ASV_13",0.0413793103448276,0.0165701892621429,0.0863514233002736,0.100048646019134,0.00335803335699643,0.00443468526651167,0.0534921856698236,0.125224719101124,0.0081529286822972,0,0.00154649563213557,0,0.0156379453189727,0.0116653875671527,0,0,0,0,0,0.000571318074745983,0.143890438832852,0.332978471729359,0,0,0.004393986176757,0.00701754385964912,0.000582993253935204,0,0.00100385059107322,0,0.00192233756247597,0,0.00160732008423906,0,0.00352938817253895,0,0.000646075093805134,0.000401585899223844,0.000295131786570043,0.00136011887845003,0,0,0,0,0,0,0,0,0,0,0,8.90811911427844e-05
"ASV_133",0,0,0,0,0,0,0.000374820119808574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174070629754155,0.00124201561391057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_373",0,0,0,0,0,0,0.00427696529567284,0.000365168539325843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213643490572528,0,0,0,0,0,0,0,0,0,0,0,0,0.000121801690607466,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_556",0,0,0,0,0,0,8.70118135269904e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249699879951981,0.000378375279481741,0.00206636106690735,0.00278281911675741,0.000854573962290113,0.000188839580776131,0.000314639737500562,0.00018522928739647,0.00115340253748558,0.000980691278385564,0.00012587446442836,0,0.00188501413760603,0.00165837479270315,0.000720622220013418,0.000131428112473258,0.00147858102974695,0.00126267752596406,0,0,0,0,0,0.00712788259958071,0,0,0,0,0,0
"ASV_212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369747899159664,0.000848477899443903,0.00663848181839774,0.00411373260738052,0.00154257842345588,0,0.00889980971787304,0.00399566034240957,0.0279379725746508,0.011070914875997,0.000643896298806613,0,0.0057619935695617,0.0033167495854063,0.00206247049176254,0.000321268719379075,0.00209806557185436,0.00466500475026593,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_569",0,0,0,0,0,0,0,0,0,0,0.000157716268433089,0,0.000414250207125104,0,0.00158447672082209,0.000273501601937954,0.00117113160591421,0.00204347018391232,0,0,0.00015896861164763,0,0.000720288115246098,0.000149056928280686,0.00235137638648077,0.0015124016938899,0.00077491028783934,0.000256282288196177,0.00034460542678633,0.000132306633854621,0.00064077918749199,0,0.000498656532158505,0,0.00204544087272144,0,0.00084486743036056,1.82539045101747e-05,0.000926304716264391,0.000235483268507767,0,0,0.00064995598869448,0,0.000179699755705467,0,0.000173566628922812,0,0.00042280032035255,0.000547301536448947,0.000738274246282262,7.95367778060575e-05
"ASV_312",0,0,0,0,0,0,0,0,0,0,0.000249717425019057,0,0.00652444076222038,0.00291634689178818,0.00231930650439176,0.00121122138001094,0.00131752305665349,0.0142512141397521,0,0,0.000230504486889064,0,0.00105642256902761,0.000389841197041793,0.00108068308671591,0.000362976406533575,0.00165483178290924,0.000472098951940327,0.000314639737500562,0.000105845307083697,0.000768935024990388,0,0.000305003509961027,0,0.0017045340606012,0,0.000993961682777129,0.000208094511415992,0.000786044065221203,0.00131139820220705,0.000842877683573801,0,0,0,8.25647526214309e-05,0,0.000231422171897083,0,0.000162615507827904,0.000467208628675931,0.000256135962995887,0
"ASV_673",0,0,0,0,0,0,0,0,0,0,0,0,0.00372825186412593,0.00214888718342287,0.000264079453470348,0,0,0,0,0,0,0,0,0,0.000629408830724651,0.000544464609800363,0.000727836298391156,0,0,0.000410150564949327,0,0,7.26198833240541e-05,0,0.00118314717147613,0,0,0,0.000558120507276021,0.00210310919115557,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100840336134454,0.000263716103881213,0.00220886872669406,0,0.000974069473966273,0.000107908331872075,0.000189782698809863,0,0,0.000740966743669093,0,0,0.00272725449696192,0,0.00121760306140198,0,0.00113669569282917,0.00308158277236888,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480192076830732,0,0.000617533192409092,0,0.000347623306694283,0.000148373956324103,0.00125855895000225,0,0.00288350634371396,0.00381379941594386,8.7143859988865e-05,5.66294170945334e-05,0.00217244537135447,0,0.000372735631041423,8.39679607468037e-05,0.00016071532932032,2.84203944750753e-05,0,0,0,0,0,0,0,0.000346293553782336,0,0,0,0
"ASV_3",0.111494252873563,0.208110343105896,0.287780295432314,0.0118371979892979,0.18896714551212,0.173282815235799,0.21484555403099,0.130337078651685,0.29577648884895,0.352585840003295,0.177067178368338,0.216591624993326,0.0238193869096935,0.0594013814274751,0.0249612492106321,0.0143783699304524,0.0124432733128385,0.0156312199782384,0.047979797979798,0.00227648279014169,0.117469855577016,0.083569907735983,0.00369747899159664,0,0.00725601501080683,0,0.00401215233142985,0,0.00141338167797871,0.00181260088380831,0.0062796360374215,0.00213572767292856,0.005988719711457,0.00137798248263365,0.00195185861057079,0,0.00643590189598191,0.000799521017545653,0.0681053123721583,0.0308604883435782,0,0,0.00569732849518475,0.00169258152265171,0,0,0.00108272516137564,0.000574699940319622,0.0074599864216051,0.0161120232803385,0.0162420334182098,0.00545940442860779
"ASV_520",0,0,0,0,0,0,0,0,0,0,0,0,0.000828500414250207,0,0.000264079453470348,0,0,0.00114115867413285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307402449303386,0,0.000308264840352239,0.000342546260536656,0.00101991753238238,0,0.000148771396219554,0,0.00380520288317295,0.00455194692509978,0.000331470069759383,0.000579027742428099
"ASV_837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100840336134454,0.000630625465802901,0.000570030639146854,0.00308529945553539,0.00163310532624085,0.000148373956324103,8.98970678573034e-05,0,0,0,0.000135557115538234,0,0.00110293380391842,0.00114810562571757,0.00111820689312427,0,0.000350651627607972,0.000698329692816136,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025355493557797,0.000414005204636858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5",0.185823754789272,0.0537126897692344,0.15099736265369,0.139127614723528,0.0409664116901038,0.0181836447659232,0.075847528529835,0.0844943820224719,0.0135609835797729,0.0297917324510221,0.00127049216237766,0.00297200619316261,0.00383181441590721,0.00230237912509593,0.0107009587232333,0.00824411971555833,0,0.00610387197791991,0,0.000501002004008016,0.000540493279601943,0,0,0,0.00089067287366696,0.00338777979431337,0.000539540340598419,0,0.00335615720000599,0.0014686036357863,0.012879661668589,0.0179139606851763,0,0,0.00274062339155487,0,0,0,0.00193442814563731,0.00042630591712613,0,0,0.00947450129805496,0.00351277831883669,0,0,0,0,0,0.000333720449054236,0,0
"ASV_662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768307322929172,0.000229318351201055,0.00243450585468969,0.00114942528735632,0.00121668157342999,0.000121396873356084,0.0015182615904789,0.000383689238178402,0.00205049339997437,0.000740966743669093,0.000435719299944325,0,0.00129678277551621,0,0.00101881072484656,9.49203034529086e-05,0.00114546198351937,0.00148598062541108,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6",0.00114942528735632,0.44882276762728,0,0,0.00165109953657544,0.0745859525244697,0.00427696529567284,0.0706179775280899,0.00169920758107998,0.000219662543417675,0.000100763171498918,0.00040931821822,0,0.000613967766692249,0.602411160227338,0.863210127373603,0,0.00589156338738356,0.0404040404040404,0.959040888795134,0,0,0.113661464585834,0.148942269105085,0,0,0.0038636882108625,0.149938627136248,0,0,0,0,0,0,0.00046791131075327,0,0.000248490420694282,0,0,0,0,0,0,0.000114182086845552,0,0,0,0,2.43923261741856e-05,0.0314631639368334,0.000210935498937789,0.0354288623059303
"ASV_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999759903961585,0.0184486613541249,0.1426501674465,0.0577132486388385,0.175611328174507,0.0201518809771099,0.0571595523126021,0.00530549601757032,0.00288350634371396,0,0.508779743893878,0.375151011778919,0.0126737120741172,0.0386528893991581,0.159729642422285,0,0.00684647302904564,0.00527401320330326,0,0,0,0,0,0,0,0.00260088562734393,0,0,0,0.00661745991346399
"ASV_527",0,0,0,0,0,0,0,0,0,0,0.00056953096934171,0.000338132441138261,0.00155343827671914,0.00138142747505756,0.0011481715368276,0.000390716574197077,0.00102474015517494,0.00140654441230328,0.0151515151515152,5.27370530534754e-05,0.000818688349985295,0.000266146202980837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406804176522879,0
"ASV_220",0.00306513409961686,0.000819147774258476,0.00153535653702809,0,0.000191431830327588,0.000301386377335744,0.00199457849469563,0.000308988764044944,0.00153582223674536,0.000658987630253024,0,0,0,0,0,0,0,0,0,0,0.000190762333977156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562613430127042,5.43161416709818e-05,0,0,0,0,0.000740966743669093,0,0,0,0,0,0,0,0.000109621521546719,0,0,0,3.358296671928e-05,0,0,0,0.000272614074254179,0,0,0,0
"ASV_915",0,0,0,0,0,0,0,0,0.000441140429703456,0,0,8.89822213521738e-05,0,0,0,0,0,0.00533425333722566,0,0,0,0,0,0.000183454680960844,0.000985677980191435,0,0.000249854251686516,0,0,0,0,0,0,0,0.000608284703979251,0,0,0,0.000119805972766057,0.000267963719336424,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_904",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245587106676899,0,0,0,0,0,0,0.000588183863096232,0,0.00264105642256903,0.000263716103881213,0.000593781915777973,0,0.00077491028783934,0,0.000379565397619725,0,0,0,0.000130715789983297,0,0.00100935154176777,0,0.000770320304152275,0,0.000502600666238092,0.000844491721545095,0,0,0,0,0,0,0,0,0.00010163469239244,0,0,0
"ASV_1465",0,0,0,0,0,0,0,0,0,0,0,0,0.00217481358740679,0.00276285495011512,0.000849646937252426,0,0,0.0015392372813885,0,0,0.000619977585425758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3243",0,0,0,0,0,0,0,0,0,0,0,0,0.00134631317315659,0,0.000252597738102072,0,0,0.000424617181072689,0,0,0.00015896861164763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150222085082541,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004393986176757,0,0.000372970839474075,0,0,0,0,0.000239724534716471,0.000179129045532667,6.29215745494815e-05,0.000394382390492042,0,0,5.47617135305242e-05,0.000260066623809246,0.0013682389911572,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126298869051036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158767960625546,0,0,0,0,0,0,0,0,0,4.06005635358219e-06,0.0016857553671476,0,5.9424547537781e-05,0,0,0,0,0,9.35039170010448e-05,5.33952718486778e-05,0.000135601392174293,1.90888266734538e-05
"ASV_2246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.358296671928e-05,4.85675015420182e-05,0.00167714884696017,0,0,0,0,0,0
"ASV_1040",0,0,0,0,0,0,0,0,0,0,0,0,0.00704225352112676,0.00199539524174981,0.00122854354440553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227337964291865,0.00117214972259123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_434",0,0,0,0,0,0,0,0,0,0,3.06670521953228e-05,0,0,0,0.0017222573052414,0.000703289833554739,0,0.000530771476340861,0,0,0.000302040362130497,0,0,0,0.00224449564164074,0.00568663036902601,0.00160775779346106,0,0,0,0,0,0.000309844835515964,0,0.00228608097539455,0,0.00106850880898541,0,0.00113377359593244,0.00146974039999675,0,0,0.00042339990120669,0,0,0,5.78555429742708e-05,0,0.000158550120132206,0,0,0
"ASV_1125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897416827805047,0,0.00163788909151009,0.000342546260536656,0.00112190928562062,0,0,0.000184198698820392,0.000662658194398709,0.000921068439389692,0.00171761763420771,0.00012407737337745
"ASV_146",0,0.000405673183442293,0,0,0,0,0,0,0.000359447757536149,0.000274578179272093,0.000157716268433089,0.000302539552597391,0.00269262634631317,0.00752110514198005,0.000574085768413801,0,0,0.00100846580504764,0,0,0.000389473098536694,0,0.00100840336134454,0,0,0,0,0,0,0,0,0,0.000106509162208613,0,0,0,0,0,0,0,0,0,0,0.000409712193975216,0,0,0,0,0.000756162111399754,0,0.000753341067634961,0
"ASV_427",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012279355333845,0,0,0,0.0048034818608848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1065",0,0,0,0,0,0,6.69321642515311e-05,0,0.000179723878768075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012484993997599,0,0.00214949053511626,0,0.000286065012800504,0,0,0,0.00301166218121235,0,0.000116191813318487,0,0.00143715616874219,0,0,5.11109326284892e-05,0.000476301794167495,0.000621188622098075,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260133091349062,1.44843044455951e-05,0,3.49599708333958e-05,0,0,0,2.90479533296217e-05,0,0.000160426735115407,0,0,0,0.000146104844836655,7.30810143644794e-05,0,0,0,0,0,0,0,0,0,0.0012681377064061,0,0
"ASV_121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97421529119075e-05,0,0,0,0,0,0,0,0,6.61533169273107e-05,0,0,0,0,0,0,0,0,0,0,0.0143785016609648,0.0548320767649075,0.0111198184580073,0.0143936595358834,0.00765909499317627,0.079664570230608,0.000644676050284732,0.000154726907009129,0.00551266571536595,0.0352275306021652,0.0115562519775203,0.00815092898956478
"ASV_271",0,0.000132623925356134,0,0,0.000558342838455464,0.000717586612704153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264696922024282,0,0,0,0,0,0,0,0,0,0,0,0.000743715603153354,0,0,0,0,0,0.00129761717813722,0,0.000394342606482667,0,0.00357083666058972,0.00040086536014253
"ASV_1592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624249699879952,0,0.000961926703560316,0.00108892921960073,0.000231748871129522,0.000121396873356084,3.99542523810237e-05,0,0.000512623349993592,0,0.000217859649972162,0,0.000822187017466461,0,0.000149094252416569,0,0.000111039682075858,0.000101501408839555,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108892921960073,0,0,0,0,0,0,0,0,0,0,0,9.12695225508736e-05,0,0,0.00396648321681789,0,0,0,0.000432250763723962,0,0,0,0,0,0,0
"ASV_1855",0,0,0,0,0,0,0,0,0.00388857119516379,0.000356951633053721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283962739842361,0,0,0,0,0,0,0,0,0,0,0.000229736951190886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149262299787588,0,0,0.00034500145962156,0,0,0.000238452917471445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173795629708358,0,0,0,0,0,0.00178491744756805,0,0,0,0,0,0,0,0,0,0.000286269605701285,0
"ASV_2441",0,0,0,0,0,0,0,0,0.000408463360836533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259303721488595,0.000447170784842057,2.37512766311189e-05,0,4.70739894481842e-05,8.0931248904056e-05,1.49828446428839e-05,0.00037045857479294,0.00115340253748558,0.00026151767423615,7.74612088789911e-05,0,9.35822621506541e-05,0.000510269166985585,9.93961682777129e-05,0,4.67535503477295e-05,3.24804508286575e-05,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44843044455951e-05,0,0,0,0.00217864923747277,0.000632001046070697,0.000305003509961027,0,2.00533418894259e-05,0.00165837479270315,0.000969112640707701,0.000142380455179363,2.9220968967331e-06,1.62402254143288e-05,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02133675577035e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69154277397664e-05,0.00112130070882223,0,0
"ASV_512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278511404561825,0.000951671157484378,0.00134194712965822,0.00241984271022384,0.00136152461788594,0.000445121868972308,0.000509416717858053,0.000119075970469159,0.00153787004998078,0.000762759883188772,0.000271114231076469,0,0.0011898316187726,0,0.00129215018761027,0.000102221865256978,0.000733446321080007,0.00178236473922258,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376129227255936,0,0,0.00030580787000686,0,0.000276446363307437,0,0.00126561299362673,0
"ASV_372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000973884901787453,0,0,0,0,9.43823618242223e-05,0.000594915809386301,0,0,0,0,0,0,0,0.000144847334623341,0,0.000471104764957576,0,0.000198361861626071,0,0.00108952390244696,0.00237608959726616,0.00613219629054858,0.00181025706286587
"ASV_194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672268907563025,0,0.000118756383155595,0,7.60425983393745e-05,0,0.0171953113684831,0.00672117699981477,0.0180699730872741,0.010395327550887,0,0,0.00919111503265353,0.00306161500191351,0.000298188504833139,0,0,0.000101501408839555,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0.000229318351201055,0.00249388404626749,0.00181488203266788,0.00142308291177972,0.000728381240136504,0.000349599708333958,0,0.000833012943739587,0.000196138255677113,0.000629372322141802,0,0.00415104177111116,0.00306161500191351,0.00136669731381855,2.19046854122097e-05,0.0012009818245573,0.00141695966740018,0,0,1.85701711055566e-05,0,0,0,0,0,0,0,0,0
"ASV_969",0,0,0,0,0,0,0,0,0.000130708275467691,0,0,0,0,0,0.000103335438314484,0,0,0.00236193306971683,0,0,0,0,0,0,0.00109255872503147,0,0.000304170393357498,0,0,0,0,0,0,0,0.000728604755315807,0,0,0,0.000654549704868213,0.000475026593369116,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_252",0,0.000413474590816183,0.0198234339982418,0,0.000287147745491382,0.000832400470736818,0.00284461698069007,0.00174157303370787,0.00192794706314844,0.000494240722689768,0,0,0,0,0,0,0,0,0,0,0.000882275794644347,0.00100544121126094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137419266181119,0,0,0,6.61206205420238e-05,0,0.000243923261741856,0,0,0
"ASV_2751",0,0,0,0,0,0,3.34660821257655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60425983393745e-05,0,0,0,0,0,0,0,0.00011363560404008,0,0,0,5.25977441411957e-05,0,0.00198324160840894,0,6.31385817588923e-05,0,0,0,0,0,0,0,0,0
"ASV_2832",0,0,0,0,0,0,0,0,0,0,0,0,0.000724937862468931,0,0,0,0,0.00124731296940102,0,0,0.000405369959701457,0,0,0,9.50051065244757e-05,0,0,0,0,0,0,0,0,0,0.000147057840522456,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69154277397664e-05,0,0,0
"ASV_3978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326897092795188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193557860451457,0,0
"ASV_626",0,0,0,0,0,0,0.000642548776814698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398559423769508,0.00116952359112538,0.00390708500581906,0,0.00212557167739109,0,0.00051441099940568,0,0.00147379213123158,0,0.000469608578828883,0,0.00433152184811599,0,0.00238550803866511,0.000219046854122097,0.00235521009876688,0.00306940260330813,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229318351201055,0.000498776809253497,0,0.000648172623940383,0,0.000164811291071723,0,0,0,7.26198833240541e-05,0,0.000802133675577035,0,0,0,0.000344807433814505,0.00125861746961048,0,0,0,0,0,0,0,0,0,0,0,0
